ID,online-retailer,title,Galileo,Beidou,fast charging,thermal camera,operating system,notification diode,auto focus,number of ratings,memory card slot,in-display fingerprint reader,removable battery,colour,number of front camera lenses,5G,reverse wireless charging,face unlock,configuration cards,resolution total,resolution height,3.5mm jack,processor manufacturer,SIM card type,wide angle lens,Bokeh effect,hybrid zoom,without fingerprint reader,brand,macro mode,rear cam resolution,width,optical zoom,NFC,display size,GPS,warranty,display refresh rate,weight,Bluetooth,connector,resolution width,A-GPS,GLONASS,cutout shape,maximum memory card size,body fingerprint reader,rating,Wi-Fi,4G/LTE,flash diode,infrared,depth,volume,number of rear camera lenses,price,degree of protection,number of cores,battery type,charging power,length,front cam resolution,night mode,RAM,processor model,processor frequency,battery capacity,wireless charging,telephoto,FM-radio,internal memory,system superstructure
683,DatArt,Mobilní telefon TCL 406 3 GB / 32 GB - Lavender Purple (T506K-3BLCA112),True,True,False,False,Android 13.0,False,True,0,True,False,False,purple,1,False,False,True,Dual SIM (2x SIM),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,TCL,False,13.0,7.5,False,False,6.6,True,24,60,200.0,True,USB-C,720,True,True,drop,512,False,,True,True,True,False,0.9,111.375,2,2290,No protection,8,other,,16.5,5.0,False,3,MT6762,2.0,5000,False,False,False,32,pure Android
684,DatArt,Mobilní telefon Aligator S5550 Duo (AS5550RG) růžový,False,False,False,False,Android 11.0 Go,False,False,1,True,False,False,pink,1,False,False,True,Dual SIM (2x SIM),460800,480,True,Unisoc,nano SIM,False,False,False,False,Aligator,False,8.0,7.3,False,False,5.5,True,24,,200.0,True,micro USB,960,False,True,without cut-out,512,False,5.0,True,False,True,False,0.9,97.893,1,1789,No protection,4,other,,14.9,2.0,False,2,SC9832E,1.4,2800,False,False,True,16,other
685,DatArt,Mobilní telefon Aligator S5550 Duo (AS5550BE) modrý,False,False,False,False,Android 11.0 Go,False,False,0,True,False,False,blue,1,False,False,True,Dual SIM (2x SIM),460800,480,True,Unisoc,nano SIM,False,False,False,False,Aligator,False,8.0,7.3,False,False,5.5,True,24,,200.0,True,micro USB,960,False,True,without cut-out,512,False,,True,False,True,False,0.9,97.893,1,1789,No protection,4,other,,14.9,2.0,False,2,SC9832E,1.4,2800,False,False,True,16,other
686,DatArt,Mobilní telefon Evolveo StrongPhone W4 (SGM SGP-W4-BG) černý/zelený,False,False,False,False,Custom operating system,False,False,2,True,False,False,Other colour,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,Evolveo,False,2.0,6.0,False,False,2.8,False,24,,200.0,True,USB-C,320,False,False,other,32,False,5.0,False,False,False,False,1.8,155.52,1,1489,IP68,0,Li-Ion,,14.4,,False,,other,,2500,False,False,True,,other
687,DatArt,Mobilní telefon Evolveo StrongPhone W4 (SGM SGP-W4-BR) černý/červený,False,False,False,False,Custom operating system,False,False,0,True,False,False,Other colour,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,Evolveo,False,2.0,6.0,False,False,2.8,False,24,,200.0,True,USB-C,320,False,False,other,32,False,,False,False,False,False,1.8,155.52,1,1489,IP68,0,Li-Ion,,14.4,,False,,other,,2500,False,False,True,,other
688,DatArt,Mobilní telefon Evolveo StrongPhone X5 (SGP-X5-B) černý/oranžový,False,False,False,False,Custom operating system,False,False,0,True,False,True,Other colour,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,nano SIM,False,False,False,False,Evolveo,False,3.0,5.8,False,False,2.4,False,24,,200.0,True,USB-C,320,False,False,other,32,False,,False,False,False,False,1.8,140.94,1,1390,IP68,0,Li-Ion,,13.5,,False,,other,,2500,False,False,True,,other
689,DatArt,Mobilní telefon Evolveo EasyPhone LT pro seniory (EP-880-LTR) červený,False,False,False,False,Custom operating system,False,False,0,True,False,False,red,0,False,False,False,Dual SIM (2x SIM),76800,240,False,other,nano SIM,False,False,False,False,Evolveo,False,2.0,5.6,False,False,2.8,True,24,,100.0,True,USB-C,320,False,False,other,32,False,,False,True,False,False,1.2,94.08,1,1449,No protection,0,Li-Ion,,14.0,,False,,other,,1200,False,False,True,128,other
690,DatArt,Mobilní telefon Evolveo EasyPhone LT pro seniory (EP-880-LTB) černý,False,False,False,False,Custom operating system,False,False,2,True,False,False,black,0,False,False,False,Dual SIM (2x SIM),76800,240,False,other,nano SIM,False,False,False,False,Evolveo,False,2.0,5.6,False,False,2.8,True,24,,100.0,True,USB-C,320,False,False,other,32,False,5.0,False,True,False,False,1.2,94.08,1,1449,No protection,0,Li-Ion,,14.0,,False,,other,,1200,False,False,True,128,other
691,DatArt,Mobilní telefon myPhone Hammer 4 Dual SIM (TELMYHHA4SI) stříbrný,False,False,False,False,Custom operating system,False,False,8,True,False,True,silver,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,2.0,6.6,False,False,2.8,False,24,,200.0,False,micro USB,320,False,False,other,,False,4.3,False,False,False,False,1.8,173.44799999999998,1,1789,No protection,0,other,,14.6,,False,,other,,2000,False,False,True,64,other
692,DatArt,Mobilní telefon myPhone Hammer 4 Dual SIM (TELMYHHA4RE) červený,False,False,False,False,Custom operating system,False,False,37,True,False,True,red,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,2.0,6.6,False,False,2.8,False,24,,200.0,False,micro USB,320,False,False,other,,False,4.7,False,False,False,False,1.8,173.44799999999998,1,1789,No protection,0,other,,14.6,,False,,other,,2000,False,False,True,64,other
693,DatArt,Mobilní telefon eStar X18 Dual Sim (EST000058) černý/stříbrný,False,False,False,False,Custom operating system,False,False,1,True,False,True,silver,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),20480,160,True,other,micro SIM,False,False,False,False,eStar,False,3.0,4.3,False,False,1.77,False,24,,100.0,True,micro USB,128,False,False,other,32,False,5.0,False,False,False,False,1.3,58.695,1,569,No protection,0,Li-Ion,,10.5,,False,,other,,500,False,False,True,32,other
694,DatArt,Mobilní telefon Aligator A720 4G Senior + nabíjecí stojánek (A720RB) černý/červený,False,False,False,False,Custom operating system,False,False,0,True,False,True,red,0,False,False,False,Dual SIM (2x SIM),20480,128,True,other,nano SIM,False,False,False,False,Aligator,False,,5.4,False,False,1.8,False,24,,100.0,True,USB-C,160,False,False,other,512,False,,False,False,False,False,1.4,84.672,1,1190,No protection,0,Li-Ion,,11.2,,False,,other,,1000,False,False,True,,other
695,DatArt,Mobilní telefon Aligator A720 4G Senior + nabíjecí stojánek (A720B) černý,False,False,False,False,Custom operating system,False,False,0,True,False,True,black,0,False,False,False,Dual SIM (2x SIM),20480,128,True,other,nano SIM,False,False,False,False,Aligator,False,,5.4,False,False,1.8,False,24,,100.0,True,USB-C,160,False,False,other,512,False,,False,False,False,False,1.4,84.672,1,1190,No protection,0,Li-Ion,,11.2,,False,,other,,1000,False,False,True,,other
696,DatArt,Mobilní telefon Poco M5s 4 GB / 128 GB (43240) bílý,True,False,True,False,Android 12.0,False,True,0,True,False,False,white,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),2592000,1080,True,MediaTek,nano SIM,False,False,False,False,Poco,False,64.0,7.5,False,True,6.43,True,24,60,200.0,True,USB-C,2400,False,True,bullet hole,1,True,,True,True,False,True,0.8,96.0,4,4669,IP53,8,Li-Pol,33,16.0,13.0,False,4,Helio G95,2.05,5000,False,False,True,128,MIUI
697,DatArt,Mobilní telefon Evolveo EasyPhone XD pro seniory (EP-600-XDR) červený,False,False,False,False,Custom operating system,False,False,63,True,False,False,red,0,False,False,False,other,76800,240,True,other,other,False,False,False,False,Evolveo,False,3.0,5.8,False,False,2.3,False,24,,100.0,False,other,320,False,False,other,,False,4.6,False,False,False,False,1.4,97.44,1,989,No protection,0,Li-Ion,,12.0,,False,,other,,1000,False,False,True,,other
698,DatArt,Mobilní telefon myPhone Hammer Rock (TELMYHROCKBK) černý,False,False,False,False,Custom operating system,False,False,0,True,False,True,black,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,6.3,False,False,2.4,False,24,,200.0,True,micro USB,320,False,False,other,32,False,,False,False,False,False,1.9,165.18599999999998,1,1389,IP68,0,Li-Ion,,13.8,,False,,other,,1800,False,False,True,32,other
699,DatArt,Mobilní telefon Evolveo EasyPhone EG pro seniory (EP-550-EGB) černý,False,False,False,False,Custom operating system,False,False,2,True,False,True,black,0,False,False,False,Single SIM + memory card,76800,240,True,other,micro SIM,False,False,False,False,Evolveo,False,,5.6,False,False,2.4,False,24,,100.0,True,micro USB,320,False,False,other,32,False,4.0,False,False,False,False,1.1,80.08,1,989,No protection,0,Li-Ion,,13.0,,False,,other,,900,False,False,True,32,other
700,DatArt,Mobilní telefon Evolveo EasyPhone EG pro seniory (EP-550-EGR) červený,False,False,False,False,Custom operating system,False,False,5,True,False,True,red,0,False,False,False,Single SIM + memory card,76800,240,True,other,micro SIM,False,False,False,False,Evolveo,False,,5.6,False,False,2.4,False,24,,100.0,True,micro USB,320,False,False,other,32,False,4.2,False,False,False,False,1.1,80.08,1,989,No protection,0,Li-Ion,,13.0,,False,,other,,900,False,False,True,32,other
701,DatArt,Mobilní telefon Apple iPhone 14 Plus 256GB Yellow (MR6D3YC/A),True,True,True,False,iOS 16,False,True,0,False,False,False,yellow,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.8,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,,True,True,True,False,0.8,100.46400000000001,2,24990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,256,without superstructure
702,DatArt,Mobilní telefon Evolveo EasyPhone EP-500 (EP-500-BLK) černý,False,False,False,False,Custom operating system,False,False,48,True,False,True,black,0,False,False,False,Single SIM + memory card,20480,160,True,other,mini SIM Standard,False,False,False,False,Evolveo,False,,5.2,False,False,1.8,False,24,,100.0,False,micro USB,128,False,False,other,,False,4.4,False,False,False,False,1.4,80.80799999999999,0,889,No protection,0,Li-Ion,,11.1,,False,,other,,1000,False,False,True,,other
703,DatArt,Mobilní telefon myPhone 6410 LTE (TELMY6410LTEBK) černý,False,False,False,False,Custom operating system,False,False,0,True,False,True,black,0,False,False,False,Dual SIM (2x SIM),76800,240,True,other,nano SIM,False,False,False,False,myPhone,False,3.0,,False,False,2.4,False,24,,,True,USB-C,320,False,False,other,32,False,,False,False,False,False,,,1,849,No protection,0,Li-Ion,,,,False,,other,,1400,False,False,True,128,other
704,DatArt,Mobilní telefon myPhone Halo 3 Senior (TELMYSHALO3BK) černý,False,False,False,False,Custom operating system,False,False,0,True,False,True,black,0,False,False,False,Single SIM (1x SIM),76800,240,False,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.8,False,False,2.31,False,24,,100.0,True,USB-C,320,False,False,other,32,False,,False,False,False,False,1.4,102.31199999999998,1,989,No protection,0,Li-Ion,,12.6,,False,,other,,1000,False,False,True,32,other
705,DatArt,Mobilní telefon myPhone Halo 3 Senior (TELMYSHALO3BL) modrý,False,False,False,False,Custom operating system,False,False,0,True,False,True,blue,0,False,False,False,Single SIM (1x SIM),76800,240,False,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.8,False,False,2.31,False,24,,100.0,True,USB-C,320,False,False,other,32,False,,False,False,False,False,1.4,102.31199999999998,1,989,No protection,0,Li-Ion,,12.6,,False,,other,,1000,False,False,True,32,other
706,DatArt,Mobilní telefon myPhone Halo 3 Senior (TELMYSHALO3RE) červený,False,False,False,False,Custom operating system,False,False,0,True,False,True,red,0,False,False,False,Single SIM (1x SIM),76800,240,False,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.8,False,False,2.31,False,24,,100.0,True,USB-C,320,False,False,other,32,False,,False,False,False,False,1.4,102.31199999999998,1,989,No protection,0,Li-Ion,,12.6,,False,,other,,1000,False,False,True,32,other
707,DatArt,Mobilní telefon Apple iPhone SE (2022) 256GB Midnight (MMXM3CN/A),True,True,True,False,iOS 15,False,True,2,False,False,False,black,1,True,False,False,Single SIM + eSIM,1000500,750,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,6.7,False,True,4.7,True,24,,100.0,True,Lightning,1334,True,True,rectangle,,True,5.0,True,True,True,False,0.7,64.722,1,15990,IP67,6,Li-Ion,20,13.8,7.0,True,,A15 Bionic,,,True,False,False,256,without superstructure
708,DatArt,Mobilní telefon Xiaomi Redmi Note 12 5G 4 GB / 128 GB (44344) modrý,False,False,True,False,Android 12.0,False,True,4,True,False,False,blue,1,True,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Xiaomi,True,48.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,1,True,4.5,True,True,True,True,0.8,100.92800000000001,3,5390,IP53,8,Li-Pol,33,16.6,13.0,False,4,Snapdragon 4 Gen 1,2.0,5000,False,False,False,128,MIUI
709,DatArt,Mobilní telefon myPhone myPhone 6320 (TELMY6320BK) černý,False,False,False,False,Custom operating system,False,False,2,True,False,True,black,0,False,False,False,Dual SIM (2x SIM),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.3,False,False,2.4,False,24,,100.0,True,micro USB,320,False,False,other,32,False,3.5,False,False,False,False,1.2,80.136,1,789,No protection,0,Li-Ion,,12.6,,False,,other,,1000,False,False,True,32,other
710,DatArt,Mobilní telefon myPhone myPhone Halo A plus Senior (TELMYSHALOAPBK) černý,False,False,False,False,Custom operating system,False,False,1,True,False,True,black,0,False,False,False,Single SIM (1x SIM),20480,160,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.3,False,False,1.77,False,24,,100.0,True,micro USB,128,False,False,other,32,False,5.0,False,False,False,False,1.3,78.54599999999999,1,749,No protection,0,Li-Ion,,11.4,,False,,other,,800,False,False,True,32,other
711,DatArt,Mobilní telefon iGET Blackview GBV9300 - Laser Orange (84008126),True,True,True,False,Android 12.0,True,True,1,True,False,False,Other colour,1,False,True,True,Hybrid slot (2x SIM or 1x SIM + memory card),2579040,1080,False,MediaTek,nano SIM,True,False,False,False,iGET,True,50.0,8.5,False,True,6.7,True,24,120,500.0,True,USB-C,2388,False,True,bullet hole,1,True,5.0,True,True,True,False,2.3,359.7199999999999,3,8499,IP69K,8,Li-Pol,33,18.4,32.0,False,12,Helio G99,2.2,15080,False,False,True,256,Doke OS
712,DatArt,Mobilní telefon Xiaomi Redmi Note 13 5G 8 GB / 256 GB (51368) modrý,True,True,True,False,Android 13.0,False,True,0,True,True,False,blue,1,True,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,MediaTek,nano SIM,True,False,False,False,Xiaomi,True,108.0,7.5,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,1,False,,True,True,True,True,0.8,96.60000000000001,3,6999,IP54,8,Li-Pol,33,16.1,16.0,True,8,Dimensity 6080,2.4,5000,False,False,False,256,MIUI
713,DatArt,Mobilní telefon UMIDIGI A9 Pro (84002487) zelený - rozbaleno - 24 měsíců záruka,False,True,True,False,Android 10.0,False,True,6,True,False,False,green,1,False,True,True,Dual SIM + Memory Card (2x SIM + Memory Card),2527200,1080,True,MediaTek,nano SIM,False,True,False,False,UMIDIGI,True,48.0,7.5,False,False,6.3,True,24,60,200.0,True,USB-C,2340,False,True,drop,256,True,4.8,True,True,True,False,1.1,130.35,4,3795,No protection,8,Li-Pol,15,15.8,24.0,True,6,MT6771,2.0,4150,False,False,True,128,pure Android
714,DatArt,Mobilní telefon Apple iPhone 12 128 GB - Blue (MGJE3CN/A) - rozbaleno - 24 měsíců záruka,True,True,True,False,iOS 14,False,True,88,False,False,False,blue,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,False,True,6.1,True,24,,200.0,True,Lightning,2532,True,True,rectangle,,False,4.9,True,True,True,False,0.7,74.088,2,13910,IP68,6,Li-Ion,20,14.7,12.0,True,4,A14 Bionic,3.1,,True,False,False,128,without superstructure
715,DatArt,Mobilní telefon Motorola Edge 30 Ultra 5G 12 GB / 256 GB (PAUR0005PL) černý,True,False,True,False,Android 12.0,False,True,1,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,200.0,7.3,False,True,6.67,True,24,144,200.0,True,USB-C,2400,True,True,bullet hole,,False,5.0,True,True,True,False,0.8,94.60799999999999,3,17811,IP52,8,Li-Pol,125,16.2,60.0,True,12,Snapdragon 8+ Gen 1,3.2,4610,True,False,False,256,pure Android
716,DatArt,Mobilní telefon Nothing Phone (2) 5G 12 GB / 512 GB (A10400029) bílý,True,True,True,False,Android 13.0,False,True,0,False,True,False,white,1,True,True,True,Dual SIM (2x SIM),2604960,1080,False,Qualcomm,nano SIM,True,False,False,False,Nothing,True,50.0,7.6,False,True,6.7,True,24,120,200.0,True,USB-C,2412,True,True,bullet hole,,False,,True,True,True,False,0.9,110.80799999999999,2,17890,IP54,8,Li-Ion,45,16.2,32.0,True,12,Snapdragon 8+ Gen 1,3.0,4700,True,False,False,512,Nothing OS
717,DatArt,Mobilní telefon Xiaomi 12 5G 8GB/256GB (37059) šedý,True,True,True,False,Android 12.0,False,True,7,False,True,False,grey,1,True,False,True,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,True,False,False,Xiaomi,True,50.0,7.0,False,True,6.28,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,5.0,True,True,True,False,0.8,85.68,3,20990,No protection,8,Li-Pol,67,15.3,32.0,True,8,Snapdragon 8 Gen 1,3.0,4500,False,False,False,256,MIUI
718,DatArt,Mobilní telefon UMIDIGI Bison Plus (84002490) oranžový,False,True,True,False,Android 11.0,False,True,4,True,False,False,Other colour,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2527200,1080,True,MediaTek,nano SIM,False,True,False,False,UMIDIGI,True,48.0,8.1,False,True,6.3,True,24,60,300.0,True,USB-C,2340,False,True,drop,256,True,3.8,True,True,True,False,1.4,185.97599999999994,4,5990,IP68,8,Li-Pol,18,16.4,24.0,True,8,MT6771V/WM,2.0,5000,False,False,True,128,pure Android
719,DatArt,Mobilní telefon UMIDIGI A9 Pro (84002486) černý,False,True,True,False,Android 10.0,False,True,7,True,False,False,black,1,False,True,True,Dual SIM + Memory Card (2x SIM + Memory Card),2527200,1080,True,MediaTek,nano SIM,False,True,False,False,UMIDIGI,True,48.0,7.5,False,False,6.3,True,24,60,200.0,True,USB-C,2340,False,True,drop,256,True,4.3,True,True,True,False,1.1,130.35,4,5290,No protection,8,Li-Pol,15,15.8,24.0,True,6,MT6771,2.0,4150,False,False,True,128,pure Android
720,DatArt,Mobilní telefon Samsung Galaxy Z Flip4 5G 8 GB / 128 GB (SM-F721BLVGEUE) fialový,False,False,True,False,Android 12.0,False,False,4,False,False,False,purple,1,True,False,False,other,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,False,24,120,200.0,False,USB-C,2640,False,False,bullet hole,,True,4.0,True,True,False,False,0.7,83.16,2,17990,IPX8,8,Li-Pol,25,16.5,10.0,False,8,Snapdragon 8+ Gen 1,3.2,3700,True,False,False,128,Samsung One UI
721,DatArt,Mobilní telefon Poco X5 5G 6 GB / 128 GB (45012) zelený,False,False,True,False,Android 12.0,False,True,2,True,False,False,green,1,True,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Poco,True,48.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,False,bullet hole,1,True,5.0,True,True,False,True,8.0,1009.2800000000001,3,5990,IP53,8,Li-Pol,33,16.6,13.0,False,6,Snapdragon 695,2.2,5000,False,False,False,128,MIUI
722,DatArt,Mobilní telefon Apple iPhone SE (2022) 256GB Starlight (MMXN3CN/A),True,True,True,False,iOS 15,False,True,2,False,False,False,white,1,True,False,False,Single SIM + eSIM,1000500,750,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,6.7,False,True,4.7,True,24,,100.0,True,Lightning,1334,True,True,rectangle,,True,5.0,True,True,True,False,0.7,64.722,1,15990,IP67,6,Li-Ion,20,13.8,7.0,True,,A15 Bionic,,,True,False,False,256,without superstructure
723,DatArt,Mobilní telefon Apple iPhone 13 512GB Blue (MLQG3CN/A),True,True,True,False,iOS 15,False,True,4,False,False,False,blue,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,4.0,True,True,True,False,0.8,84.67200000000001,2,24990,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,512,without superstructure
724,DatArt,Mobilní telefon Apple iPhone 13 512GB Midnight (MLQC3CN/A),True,True,True,False,iOS 15,False,True,2,False,False,False,black,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,5.0,True,True,True,False,0.8,84.67200000000001,2,24990,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,512,without superstructure
725,DatArt,Mobilní telefon Apple iPhone 13 512GB Green (MNGM3CN/A),True,True,True,False,iOS 15,False,True,1,False,False,False,green,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,5.0,True,True,True,False,0.8,84.67200000000001,2,24990,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,512,without superstructure
726,DatArt,Mobilní telefon Apple iPhone 14 512GB Midnight (MPWW3YC/A),True,True,True,False,iOS 16,False,True,0,False,False,False,black,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.2,False,True,6.1,True,24,60,200.0,True,Lightning,2532,False,True,rectangle,,False,,True,True,True,False,0.8,84.67200000000001,2,24990,IP68,6,Li-Ion,20,14.7,12.0,True,,A15 Bionic,,,True,False,False,512,without superstructure
727,DatArt,Mobilní telefon vivo Y35 8 GB / 256 GB - Dawn Gold (5662524),True,True,True,False,Android 12.0,False,False,0,True,True,False,gold,1,False,True,False,Dual SIM + Memory Card (2x SIM + Memory Card),2600640,1080,True,Qualcomm,nano SIM,False,True,False,False,vivo,False,50.0,7.6,False,True,6.58,True,24,60,200.0,True,USB-C,2408,False,True,drop,1,False,,True,True,True,False,0.8,99.71199999999999,3,4690,No protection,8,other,18,16.4,16.0,True,8,Snapdragon 680,2.4,5000,False,False,False,256,Funtouch OS
728,DatArt,Mobilní telefon Motorola Edge 40 Pro 5G 12 GB / 256 GB (PAWE0002PL) černý,True,False,True,False,Android 13.0,False,True,1,False,True,False,black,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,Qualcomm,nano SIM,False,False,False,False,Motorola,True,50.0,7.4,False,True,6.67,True,24,165,200.0,True,USB-C,2400,True,True,bullet hole,,False,5.0,True,True,True,False,0.9,107.22600000000001,3,16989,IP68,8,Li-Pol,125,16.1,60.0,True,12,Snapdragon 8 Gen 2,3.2,4600,True,False,False,256,pure Android
729,DatArt,Mobilní telefon Infinix Note 12 Pro 8 GB / 256 GB (X676BVG) šedý,False,False,True,False,Android 12.0,False,False,8,True,False,False,grey,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2592000,1080,True,MediaTek,nano SIM,False,False,False,False,Infinix,False,108.0,7.7,False,True,6.7,True,24,60,200.0,True,USB-C,2400,False,False,drop,2,True,5.0,True,True,True,False,0.8,101.02399999999999,2,4299,No protection,8,Li-Pol,33,16.4,16.0,False,8,Helio G99,2.2,5000,False,False,True,256,pure Android
730,DatArt,Mobilní telefon Xiaomi Redmi 9A 2022 - Granite Grey (37568) - rozbaleno - 24 měsíců záruka,False,True,False,False,Android,False,True,72,True,False,False,grey,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,13.0,7.7,False,False,6.53,True,24,60,200.0,True,micro USB,720,True,True,drop,512,False,4.5,True,True,True,False,0.9,114.34500000000001,1,2316,No protection,8,other,10,16.5,5.0,False,2,Helio G25,2.0,5000,False,False,True,32,MIUI
731,DatArt,Mobilní telefon OnePlus Nord 3 5G 16 GB / 256 GB (5011103076) šedý - rozbaleno - 24 měsíců záruka,True,True,True,False,Android 13.0,False,True,3,False,True,False,grey,1,True,False,True,Dual SIM (2x SIM),3437280,1240,False,MediaTek,nano SIM,True,False,False,False,OnePlus,True,50.0,7.5,False,True,6.74,True,24,120,200.0,True,USB-C,2772,False,True,bullet hole,,False,5.0,True,True,True,False,0.8,97.80000000000001,3,11552,IP54,8,Li-Pol,80,16.3,16.0,True,16,Dimensity 9000,3.05,5000,False,False,False,256,OxygenOS
732,DatArt,Mobilní telefon Motorola Moto G22 4 GB / 128 GB - Cosmic Black (PATW0016RO),True,False,True,False,Android 12.0,False,False,53,True,False,False,black,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,True,False,False,False,Motorola,True,50.0,7.5,False,True,6.5,True,24,90,200.0,True,USB-C,720,True,True,bullet hole,1,True,4.4,True,True,True,False,0.8,98.39999999999999,4,3990,No protection,8,Li-Pol,15,16.4,16.0,False,4,Helio G37,2.3,5000,False,False,True,128,pure Android
733,DatArt,Mobilní telefon Xiaomi Redmi 9C NFC 3 GB / 64GB (37549) černý/šedý,False,False,True,False,Android 10.0,False,True,379,True,False,False,Other colour,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,True,False,False,Xiaomi,True,13.0,7.7,False,True,6.53,True,24,60,200.0,True,micro USB,720,False,True,drop,512,True,4.6,True,True,True,False,0.9,114.34500000000001,2,2890,No protection,8,other,10,16.5,5.0,False,3,Helio G35,2.3,5000,False,False,True,64,MIUI
734,DatArt,Mobilní telefon Motorola Edge 30 Fusion 5G 8 GB / 128 GB - Quartz Black (PAUN0006PL),True,False,True,False,Android 12.0,False,True,1,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,50.0,7.2,False,True,6.55,True,24,144,200.0,True,USB-C,2400,True,True,bullet hole,,False,5.0,True,True,True,False,0.8,91.00800000000001,3,11989,IP52,8,Li-Pol,68,15.8,32.0,True,8,Snapdragon 888+,2.42,4400,False,False,False,128,pure Android
735,DatArt,Mobilní telefon Motorola Edge 40 5G 8 GB / 256 GB - Viva Magenta (PAY40055PL),True,False,True,False,Android 13.0,False,True,3,False,True,False,red,1,True,False,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,MediaTek,nano SIM,False,False,False,False,Motorola,True,50.0,7.2,False,True,6.55,True,24,144,200.0,True,USB-C,2400,True,True,bullet hole,,False,5.0,True,True,True,False,0.8,91.00800000000001,2,8390,IP68,8,Li-Pol,68,15.8,32.0,True,8,Dimensity 8020,2.6,4400,True,False,False,256,pure Android
